asset_id,asset_type,asset_age_years,substation_region,manufacturer,power_load_mw,load_utilization_pct,voltage_fluctuation_pct,frequency_deviation_hz,transformer_temperature_c,oil_quality_score,equipment_health_score,vibration_level,maintenance_overdue_days,maintenance_events_last_12m,inspection_score,previous_outages_12m,avg_outage_duration_minutes,customer_complaints_last_12m,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm,storm_risk_index,customers_served,estimated_revenue_loss,regulatory_penalty_cost,legacy_asset_code,grid_cluster_id,monitoring_batch_id,administrative_reference,grid_failure_flag
113820,Transmission Line,31,West,Schneider,65.9971360826834,31.8798591843523,9.52054947841317,-0.485199318493414,59.639759578368,86.0609037328392,65.9388338348652,2.03421092166216,156,4,68.5043264557202,3,38.3977558553513,6,43.554642262229,60.7189459438438,23.4582168480301,4.04243563255477,50.8883263419208,42775,402936.242760334,254162.634912255,200941,38,8886,915425,0
113821,Substation,27,Central,ABB,67.6829845798036,68.9146720994704,5.14325803842889,-0.283356880672962,42.8151223104605,77.5043403842387,99.8842571005269,12.5285433966492,90,3,11.8169521084485,4,87.4171968264771,3,29.5671320711217,59.974043085085,61.3714819091724,46.9256730059173,48.1614012574731,50656,219413.680542548,317131.11464362,793173,5,7452,792995,0
113822,Circuit Breaker,16,North,ABB,22.1760345361287,82.8347940691691,11.3053392539846,0.140047367795723,83.0609419139134,60.6204586873002,90.8672099912969,6.69540799951045,91,3,81.2138046161283,3,135.629491487222,8,29.6862737824694,30.3575506821308,16.882698688453,36.8159187104518,60.221350268227,31330,141728.09974131,75996.7211329327,163843,20,2851,811209,0
113823,Transmission Line,10,Central,Hitachi,209.874156893112,34.5835598627359,2.34271628696971,0.0962627132813977,84.27896085475,52.2828732359875,40.3052706840759,1.7301957969122,147,1,99.0390920956853,2,74.4630797501011,3,31.4685515617965,29.3055214265708,34.32256496047,17.2258231429575,91.7886385651796,90089,326845.766604872,387823.809288467,193561,49,2536,849275,0
113824,Substation,12,West,Hitachi,49.6504926469943,93.7620667234434,6.81265643837368,-0.0144366582799535,62.4055832794394,12.2704095911998,94.9430499219273,4.68787043073301,10,1,75.8223526089634,4,41.0839843277761,7,40.3400104049902,66.1234459022622,107.955639237727,46.4171788961631,61.2378653877522,2508,383212.228912147,128525.808777313,143143,11,7452,868221,0
113825,Substation,22,West,Schneider,128.219212697542,81.4858851517272,13.537008143596,-0.489942936328486,79.3129059253207,39.8106101216404,12.7804931011976,18.6040096611315,44,5,32.6257537543999,2,55.2423158699726,4,25.9788829722164,52.866661060655,106.488701126279,18.2322298602284,91.1370097037572,69646,528384.745254844,360204.628385647,900731,49,6860,923060,1
113826,Switchgear,16,East,ABB,66.5211812604337,74.9186837300411,8.35785994480699,-0.115465637912718,102.410573421742,52.8318504273578,62.3179843610949,15.9891961299276,5,2,84.2942559423398,2,84.369232546414,4,21.3127732522229,39.6908897493633,7.15030931987669,16.0550086694248,93.3077808286007,91120,888815.707984407,177535.839325334,669178,7,5189,671479,1
113827,Transformer,12,South,GE,77.7576468783768,91.6768717954794,11.3882263808924,-1.08952012431834,59.2167531571259,4.91736054959782,83.6193416975086,17.1085798339183,168,2,67.5920670498294,1,41.1545697520919,6,45.1507555658853,80.884649084094,98.0643879978402,5.82050657644081,77.6859629033824,20084,67543.3218573471,273937.360178773,387471,27,3236,743081,1
113828,Substation,11,South,Siemens,49.4957481582034,46.1195050326046,14.5072377964813,-0.292910898517602,61.7320443002349,,62.1823809142929,1.18674077011338,105,5,40.4601884746024,3,62.7478906205993,1,36.1416873640681,84.1594717084623,11.6190284998493,42.3245874596421,73.7875133838714,15524,893350.698881183,28626.214206797,136332,29,7486,313186,1
113829,Transmission Line,20,North,ABB,130.391153186462,69.4191584048321,2.55647762272285,-0.0729037531003485,87.8084996286157,73.9932588043125,86.3245646770646,10.9583291264731,32,1,74.6706295748247,0,100.428915802655,1,22.2954340126188,66.4722325632608,73.6409300287809,95.7733460262684,22.2160784985218,85066,160777.983351533,281862.507619309,175414,7,3693,832472,0
113830,Transformer,1,West,ABB,18.8359655158774,68.4059837547819,10.4490599216116,0.0378559765496704,68.159551297957,61.228346877144,95.0722296226855,0.531067496611092,17,1,78.8704713376198,4,30.87321184026,2,21.8796694793992,88.8802457536285,65.0202802953504,35.2679150900546,1.08205605275164,31270,81658.5983260516,456621.795051858,982023,25,2768,319344,0
113831,Transformer,27,North,Siemens,165.077412960329,38.2593466397716,12.7028887511505,0.157793792256083,50.9925968459724,88.0769377348489,47.4028993582907,12.1549046562776,93,5,31.23769918879,0,42.2054349021975,2,47.122112902759,44.593719320165,65.5103073928378,25.1883124122138,13.2143996155314,72746,84548.008038532,234877.217181765,609730,12,9284,504831,0
113832,Substation,3,North,Hitachi,37.3900312877785,59.1554057490115,0.404785659396585,-0.188295745018744,98.8824657687906,37.7088055434155,77.4618104984743,16.0024031973748,164,2,27.0376411531966,4,33.9005522218247,3,47.2058848423616,95.774344226059,44.0706656752512,39.5691494410665,75.0128254804208,47188,766552.813535817,358916.84422892,520815,25,3395,798668,1
113833,Substation,12,South,Siemens,54.8100300830654,89.860171910832,2.16373743858141,0.305264924690278,78.7597155577397,20.0270334822349,79.7908414104659,13.2517134892462,32,3,2.51204087435981,1,52.255569854296,5,30.3516744097026,33.6243132798239,104.511313687823,5.3985197628158,41.5029007364476,31653,712090.741726674,101511.124219285,271476,45,3793,384048,0
113834,Switchgear,30,North,Hitachi,59.9215078167045,90.2990304682093,12.6041358311399,-0.0123895961713555,50.9332909548897,,25.795759148386,15.9976674514685,133,3,17.6460183602679,2,25.9616268231037,2,19.670721670566,99.7309326774428,119.041612785514,112.144103010312,7.0112148877149,36284,31452.0072726773,387455.594562102,404004,26,1454,922736,1
113835,Transformer,9,North,GE,138.649757402945,89.1380037630347,12.6725745404986,0.104420427734367,68.993763068149,59.2106998183361,55.1495858718318,6.0058637606864,41,0,99.8277728008184,3,28.8330218651182,4,35.7634904275842,76.2899239257115,100.94767732485,22.4723647653013,18.6993452448693,93689,334382.209463169,460053.793159774,309811,19,3098,840852,0
113836,Switchgear,37,North,GE,154.607473990742,36.0557470997684,11.585688269355,-0.208028024540602,102.142323209257,,57.2722895490093,6.2866947614008,23,3,74.0121277578189,1,16.8351650702057,4,19.9311045123973,66.7459977806222,58.5077312328939,3.65298323218724,34.6706326708589,48596,593040.844535247,135622.384489766,237278,43,6756,263085,0
113837,Substation,1,East,ABB,140.65930929077,50.5847590250598,1.86278626989297,-0.657724917083852,33.4359036216119,46.5529337585747,61.1378838464366,11.1426727650337,170,1,46.6633033044884,1,19.3896302132542,7,40.5656999701532,65.0608620873211,19.0430045978732,21.9927698459294,51.6534962054489,77547,508218.573130745,278303.483084472,652364,30,4069,919266,0
113838,Circuit Breaker,4,South,Schneider,74.1337556630461,78.3405532995494,2.17218764614736,-0.0893725883662126,40.3117906130403,43.2049439687545,23.7170408130343,0.0281095771855111,144,0,89.8074637233687,3,63.874830896771,5,44.8622315576969,90.2824070744825,42.1096548560437,10.8966263215989,49.2616203503669,41887,36988.5852749498,366548.932896886,495183,1,8907,940631,0
113839,Transformer,15,Central,GE,206.394695961993,31.5711967556135,6.89335472852843,0.151161624162686,59.2613220138495,76.0151644579175,14.544779052087,3.0846096358737,141,3,9.89057017147229,1,80.8455083517383,4,35.1495175817993,60.373390308816,29.933607868353,13.6584988616975,14.6236512099864,46686,63985.855697574,234691.685101877,216359,30,3155,376331,1
113840,TRANSFORMER,27,East,Siemens,119.482612598819,48.9538110254751,7.21479108025715,0.286299144486013,43.2779212497143,68.5602061635088,78.9437576319747,3.55195385010489,103,4,30.2959929661125,4,76.6125335491001,6,36.2284811100651,89.0917487912973,15.2975372421201,7.14166325954059,38.0002491077348,88037,984026.695276089,272364.34783261,786168,45,7420,600626,0
113841,Substation,8,East,ABB,113.310806185681,52.2334220161978,1.74952709948019,-0.0277471378054365,78.0087390894903,58.9436143549269,5.29335159169517,18.0683559450584,116,2,45.1593836381779,1,36.7181666549366,4,42.0845603701311,47.6763758837381,35.7233310350385,53.7134524363538,57.8597271016108,25889,478410.42901817,339957.610169716,707989,11,6341,351893,1
113842,Transmission Line,23,West,Schneider,139.611958558152,91.1274095571102,14.1008864731404,0.0392827190266151,63.9864680069825,79.6132324339304,94.2455574050036,14.0984077578634,32,4,86.3526148462819,3,88.8533829157441,3,20.3301682295142,36.9784130586384,52.765222897485,17.0445543865673,69.8952854700914,36800,292148.086243172,484747.63422082,851047,10,9397,137918,0
113843,Transformer,15,West,ABB,79.7477702788868,99.3735238798171,9.2394837360444,0.311788286223162,65.095791242536,24.5136753075522,80.2713957740978,0.999307340888853,4,4,29.9485933033963,1,48.313647385659,3,45.6243729156183,39.8130976791131,15.2362501536789,72.3278517664874,23.8669780229788,65139,946199.2308422,235692.331701705,495969,35,1185,592065,1
113844,Transmission Line,27,North,Siemens,133.298928487276,59.0495203372131,4.47750822377644,0.268217627675811,69.1637957848698,91.64835259509,87.2453819803037,18.0730576412579,118,2,58.0206857303513,3,9.63607613541131,10,40.6333036809762,69.7224496635917,105.436256138184,55.8017853049656,55.3474788907389,20000,671756.731824796,241559.717726213,177673,12,5459,328957,0
113845,Circuit Breaker,31,North,ABB,103.921518911774,74.2909243900405,13.9094747130178,0.193499541910368,72.7130061673974,14.5572252674593,37.1307389725361,10.3611124987084,26,0,39.9426791071978,6,41.3502080533459,4,36.852384654053,85.9323258255159,0.0923910617276035,44.7755365095832,92.7762573119657,59997,938271.783047592,22958.028511168,285091,14,8882,312498,1
113846,Substation,39,Central,Siemens,171.547463901755,69.0278782907091,12.228676351991,-0.30337188290044,55.9375826432554,81.1212268222622,59.3849629843315,1.83281382407626,44,4,84.443522547968,1,95.2294737795788,6,21.390388118033,94.1264954704695,98.6392323983296,22.2797073937968,46.2711762011201,10710,389935.450951749,269344.561216555,337400,11,5418,159752,0
113847,Circuit Breaker,8,South,Schneider,42.652368709063,98.0197793673,14.3447936232448,0.170846072400335,89.3267663472794,4.58591580430387,57.2997983377238,6.56122325309773,171,2,95.1363585023646,0,39.2573835786875,2,21.6127289434628,66.9220840593325,62.5214708165049,11.2426243441093,28.6854034736846,98000,995242.372934988,94154.3802564068,566072,36,1797,268874,1
113848,Circuit Breaker,30,East,GE,80.2797239832345,93.3766715126598,2.93892880242289,0.0281199800112429,107.337157356488,24.5041131176638,23.6956462667944,16.0121942672048,169,2,94.0325538070018,1,74.7505846117365,4,21.4698081322793,54.1289481699155,11.511317942729,29.5258270326741,18.2932227022181,32522,135389.50264526,128.067008734134,883017,45,3602,672134,1
113849,Switchgear,18,West,GE,43.6612604666759,63.6645271041045,10.4283303078173,0.79219226659844,58.5072179645575,50.8171956140928,59.0758158438437,1.46504289707708,131,1,9.28594330908538,3,22.5816991576096,3,45.6309473712188,35.5063445668546,89.3447369136856,18.0606521965727,14.8265854797586,72445,430609.136556543,143566.344615922,793469,21,6818,356252,0
113850,Transformer,4,West,GE,192.73198547929,73.9935776420738,13.6796504056659,0.0435334640102227,66.7857309437796,95.8094582258285,84.8341405989537,19.3030934928662,59,4,60.4949312599043,4,128.767139601734,7,29.2218135413045,23.1978601136985,33.5097902110705,11.8529983895619,87.1600743755785,19932,458676.960227615,458115.230302019,644876,36,7457,457250,0
113851,Transmission Line,22,South,ABB,124.699605814443,31.4454090495743,14.589312126605,-0.254693877652972,97.4430358998454,76.7278875715128,30.0936103124413,13.4609636552395,129,2,88.5207421522473,1,15.6294092045961,6,18.2625547821085,55.4405870022129,9.87875370589314,17.0621697418142,66.6616297239909,12069,560624.19694579,36983.1301757104,430508,4,2938,845423,1
113852,Switchgear,3,East,Siemens,116.671917109571,60.0718616051552,11.4938152258634,-0.534383215476466,59.6439409376544,77.2572183278241,14.0751437792413,3.69219759086907,66,1,62.5398869130748,3,15.2037737104482,3,46.8025263139603,64.755794107882,108.46544184111,29.8654997378712,81.6981090495926,57346,238618.800174277,387214.396808953,627990,36,3339,130313,1
113853,Circuit Breaker,15,North,Schneider,107.941138431387,63.5926856549877,5.64196542471175,0.297305756078987,76.1803301384577,25.8790004584529,87.9944123927159,9.02990995388242,113,2,68.2611765774359,0,91.0663917017947,5,17.8663348960289,83.4747641127247,116.434224566639,29.2693019633502,82.454767064494,52549,135776.860284571,364095.190004431,613353,45,5573,470159,0
113854,Switchgear,35,South,Hitachi,115.143138156953,31.0111286481571,2.134049158771,0.382274354078787,89.9026447470757,26.1487941831902,75.4585917722561,8.80008323278322,164,4,32.7261526689453,5,113.67784774199,6,11.6021443427841,99.7838051721965,114.690470230591,13.4898118988339,38.0184958013967,97762,317561.040043764,108884.215915777,599696,44,6596,467580,1
113855,Substation,38,North,Schneider,242.416785849371,39.9815390406124,14.4214348141347,0.630401499378977,78.8361390074144,35.9351133942398,78.3619865158158,16.9435820111949,88,4,58.9780124869788,1,43.3247878931187,4,30.0879221727732,53.8150876707214,117.516225208503,42.0872317097321,30.6596279424722,10829,755368.310460956,436490.760254928,610190,28,6269,549522,0
113856,Circuit Breaker,33,North,Hitachi,97.1651839176114,67.9847924705855,6.1255511286227,0.301860947081785,79.8685340629381,93.8132457937112,99.220689122736,9.04332828529673,121,1,8.96738296461385,1,67.2636284758508,4,15.242461230849,37.3190499419226,82.5846985348961,29.7020854420721,51.1352851884168,8496,200340.424290873,195048.173514301,516368,3,1351,326712,0
113857,Transmission Line,14,South,Schneider,187.414519010138,83.6665471950451,1.12788724783122,0.0376509898193687,58.9336156515134,18.127043867211,37.2946610421733,9.46366193288732,128,0,22.0121602155963,4,101.138851043935,5,36.1204096434913,93.4898127882775,20.0683716777565,4.70724816369791,2.3145980960083,72359,918548.450541787,410781.548699739,239238,19,6313,607214,1
113858,Switchgear,1,West,ABB,157.639990774993,93.3936848179336,4.56649613120287,0.372856996624349,97.2230787509657,32.5391917476649,29.1220663347214,18.2763562158806,43,3,78.8338709711435,1,51.3932912697969,3,29.5212858448735,20.6622846753391,61.8211714741323,23.1724325871349,13.3099975180265,11916,132171.80308886,243864.161084868,368105,24,3173,891787,1
113859,Transmission Line,26,Central,Schneider,63.413615847229,36.0005585851792,6.08875709136662,-0.775449378447135,78.8955658355453,91.9722074710883,17.7599745012073,10.4404301660831,19,2,79.244589136247,2,27.6379147917132,4,25.4585883091339,34.0264402296475,16.6746868643755,62.8634277233862,68.0791375849539,11544,768706.731456441,327759.639556757,975298,16,3389,671790,0
113860,Transformer,8,North,GE,86.691219761636,59.3095098438753,11.3326632704258,-0.039064655511678,87.2885037616159,28.6112271260514,5.6610913538353,12.3619447394186,23,3,23.9866361996823,3,35.5068906557075,4,47.569145925831,66.3403208326182,70.949401969391,10.1380595790543,57.2772244134578,42328,346975.485770509,150745.709328767,495213,19,3529,862465,1
113861,Transformer,16,Central,Siemens,30.7584933494764,79.7842280271274,5.22103773572496,0.0833059320104743,54.7886828777398,49.5827886958119,72.2718421379297,13.2744154578353,28,1,57.880580058486,3,37.3110913229101,3,14.5866459794344,50.3272329175932,2.92901362085723,5.89003206552061,65.1877634318868,2750,169227.865364947,103182.148149519,536297,8,4840,837460,0
113862,Switchgear,38,Central,GE,131.629173058619,82.1397573615393,9.88042512082066,0.148442936860747,58.8120833834745,48.9362017010276,80.1157301020565,19.1298435921385,174,5,10.3086522711137,2,70.2037782552973,3,40.2498563420761,80.3015802946391,82.8599272833651,13.5986405616528,17.5331304416961,69768,300571.690198261,10027.5383827163,906544,41,1613,680577,1
113863,Substation,10,West,GE,104.338962518572,35.554023026618,1.20366035657515,-0.330431527757059,87.4246508805595,2.44699139422359,87.2538576539617,0.708329818717057,65,6,49.5325416933671,4,49.6521060317361,7,45.0078661005263,34.9073595680267,115.868640915933,78.6078080682621,95.3273392001451,27744,142168.107296619,331511.430649254,502229,20,5407,707019,1
113864,Transmission Line,37,North,Hitachi,59.149714661255,54.5948063046842,1.21454204548804,0.174088113282929,64.9211627708549,,79.1148170354521,12.3268647001306,95,0,6.23071197771593,3,47.4646407992701,9,19.1371285409802,96.7542381279308,59.3495187372423,12.0904974598317,91.7363560495995,68986,326951.254550587,255359.427967975,597663,23,1176,284122,1
113865,Substation,26,South,ABB,83.5169581342842,37.6333247060812,2.81988745916729,-0.302358074241043,66.6205693102835,37.9534056320217,69.9701460874917,15.3329006211422,94,0,18.3441238700302,4,55.7778991839027,3,23.0816046122042,63.061237204361,81.2136739971486,20.6103380033009,91.9786016497379,38635,483211.934387581,62163.7012078312,513638,19,2560,987588,1
113866,Transmission Line,28,South,Schneider,66.6836170046752,70.6695573359896,4.52866544880663,-0.51699166628676,83.9971384425051,80.0610621888321,41.4909737370564,14.2777769894083,91,3,49.2968414405776,2,56.7682461059313,3,34.194436804584,47.6563094952086,62.1957812174289,17.8453207831558,90.9729128346676,60141,761358.006039489,310208.305847074,556833,22,6886,894731,0
113867,Circuit Breaker,12,East,ABB,114.709046747543,67.453306255229,13.8689097916808,-0.177789503370914,79.7993285493858,33.6804610268029,99.5424566680289,18.1323397201302,135,3,82.8173154239313,4,102.686309879607,5,43.8285485147261,29.8055097057679,5.62710485501123,73.9917345090863,36.5989742510516,3556,263561.958375765,421102.345604683,330320,18,9834,887689,1
113868,Circuit Breaker,20,North,Schneider,60.2389586535008,30.3908381266806,1.354257825677,-0.39880094321904,85.9871444410521,70.6261821936463,4.05124887975222,15.0031188100012,107,2,99.2938679171957,1,20.3642941919331,3,27.6686161856379,96.2500044293642,115.128751784927,30.2141721127761,59.0894395966814,53300,836682.731666329,240446.918953768,838374,34,8678,496452,0
113869,Substation,14,North,Siemens,102.935051499464,56.869955213593,0.670261121164746,-0.225505408370915,76.0755681175784,6.89820935625324,15.8612372716096,3.0899433358187,21,3,13.9569532127916,1,76.8086910189849,7,33.8951915566399,58.4346976459779,23.1960494278908,92.4072410113484,69.5675999645428,65823,583504.014488737,342347.689761546,427190,6,8952,195792,1
113870,Circuit Breaker,35,Central,Hitachi,86.4477522993402,49.1427752853444,2.05906277782473,-0.0891897794659294,97.7276484048547,74.2483153935684,24.7425707785406,7.06005485184242,175,7,72.0042072097677,3,84.2994914995443,5,46.0203386089513,96.6481855748027,69.9204589663088,57.3825873310876,42.8271669666856,65048,119327.145610443,448591.319162583,114475,7,9113,774285,1
113871,Transformer,29,North,GE,78.3870433881139,86.9859611731305,7.38922451451693,0.161174848847404,52.6838054792125,88.5205283170651,59.9347340712449,10.7661004820432,161,3,35.4298389947457,0,9.95204945784753,3,19.3403456064909,71.420106848335,19.8580485508582,9.89238988157666,24.8695318995135,85809,426780.404277897,54829.6842384223,129617,24,1402,296013,0
113872,Substation,12,West,Schneider,139.126747030262,94.5405420270282,11.9173858451703,-0.196635041934718,77.0918425125177,,24.2607917007337,11.7980118130996,55,3,,2,82.055009410441,5,49.5163077237055,72.5518535716254,116.301131601233,13.9897977063575,12.4694135846242,49910,379816.812002203,61686.5737756666,122961,33,6824,172658,1
113873,Substation,18,North,Siemens,101.548045662335,56.9906961434588,14.688902379751,-0.173788109044824,61.7766533587771,59.1451502758958,51.3763435837734,19.296022717553,29,3,46.9008281572514,2,13.8649974198689,4,25.731506280234,36.4306568039158,90.4661382851613,4.36933315254304,37.1660513863809,88022,169997.952767583,245177.108447942,188598,44,5752,424364,0
113874,Switchgear,2,North,ABB,38.389396879285,46.832164845775,4.43380796007681,0.405393186611943,100.345819908927,30.1123245374781,68.2118423171658,3.69746473404282,178,2,72.3711300968114,3,31.2130276321425,4,29.8905155072462,59.9863323718623,63.0959673048865,13.104235242315,69.9440927717154,90269,291887.991608313,295876.879137968,495447,42,4864,965924,0
113875,Transmission Line,2,North,Schneider,85.8037186731924,85.2193197549801,8.64762455879833,-0.285609176901419,55.9204286420706,34.9371278159573,22.6106194281408,5.2769150518235,172,3,42.533678952442,1,53.4554291204165,2,30.2444222755802,85.952343409798,58.8392184429225,13.681195398975,32.4735210720584,52622,834392.010153234,387078.394642389,938395,38,1898,824240,0
113876,Circuit Breaker,17,West,GE,208.001150009605,98.6982728603262,9.75115957370246,0.875082333764224,42.2747050908951,27.9160449496853,38.123717475644,2.59862294877691,67,3,52.6789604730133,2,93.367171308391,4,37.8113882492278,33.4833572375223,79.1223697584366,2.55166916241922,47.2576861102173,50171,470522.806485668,322911.285198392,153930,20,3135,663068,1
113877,Transformer,10,North,Schneider,45.8981374479601,52.4457178151519,13.6089176875347,0.130115025278778,80.5334847367168,25.8294905868728,45.2234846587209,3.05634506048564,145,4,92.5923319244862,1,78.9891783004211,4,48.3152328054999,54.323225973129,72.7916794229723,12.7583036232112,95.3792021783163,11276,464595.53394929,166766.563315414,292620,11,6862,779737,1
113878,Transmission Line,18,South,Siemens,80.3488461626462,33.4770194664437,10.945625668748,0.411141774993727,70.267243962465,50.8467312610003,21.9717939465591,0.258309119131749,4,2,,2,160.136118009272,3,12.7176631682334,51.1892739556545,22.6115264053283,7.77537135751353,95.1233302782743,61560,557354.579677804,330126.419856125,950956,5,4187,113760,1
113879,Transformer,22,South,Hitachi,122.811063116106,80.8232531121879,2.02910225421626,-0.503899450446679,95.0373119911889,74.0689604243707,14.405752834489,17.7533047914493,156,8,38.6844516321762,2,134.151446075027,2,32.2772834255769,21.4159493251168,7.40159285484619,30.9442390608531,69.1847091929832,68250,783385.562073068,30082.0977650333,130482,19,3504,393621,1
113880,Circuit Breaker,19,Central,Hitachi,91.1468414419578,81.2143934151136,9.70397482350128,-0.104585420482834,76.8799453104114,79.6601640995199,17.0193854235336,4.83566130372117,132,2,,3,71.9017962149446,5,24.0289197285934,29.7405819261451,110.488358351548,47.5056393477207,62.1361425560793,33222,497319.628570946,61142.2615819212,798821,1,1851,548626,1
113881,Substation,1,Central,ABB,75.0752652868357,53.36390165613,9.10988538965722,-0.186886055000535,57.6255116146446,31.7524890046832,6.8465202671002,9.66696726919206,20,1,4.42058918137892,0,67.4390154891371,9,41.333954376161,68.0236719829562,72.2858574283313,13.6375732694252,87.6233600287039,32655,350551.337771374,90842.8125367883,101152,30,5081,200432,1
113882,Transformer,24,Central,GE,103.152870494016,69.4629659350472,5.57533592454066,-0.0803269364529094,48.5852097338347,53.5669879208631,66.8866606258906,19.3328667490693,109,4,37.3677484933851,1,49.2172819120277,2,26.3449806473473,37.7373080826911,16.5316598476265,5.351598997634,11.1588306093838,71538,441862.904272529,140100.225592292,181059,15,4059,233451,0
113883,Circuit Breaker,36,East,Siemens,123.851524932944,35.7186370938055,5.30034883458761,-0.196952723191138,70.1343247951392,1.95299947988316,10.7032503046011,4.29868569672369,116,7,27.7333004500586,0,41.344232809183,4,17.5998900064717,20.5170065364926,82.274609539638,30.5105260672519,52.4394007686268,27281,726162.382623538,404301.142499218,336086,33,6918,244346,1
113884,Switchgear,25,South,Schneider,68.8246998153339,77.2162948186934,13.4306156527247,0.30707561250469,59.9390837478158,,34.4924415029877,14.8090468885046,10,3,,3,99.0093666950297,8,10.4585246056485,53.8214775835501,100.717972924597,35.7154045455481,47.2064964857072,64153,629462.397265148,19069.1085281121,689383,3,7103,444461,1
113885,Transformer,36,Central,Schneider,83.1459081391044,79.7001001822337,1.6965573232311,-0.0471796577534965,65.2297010176516,64.4715189195248,79.6781396997778,7.98857522503447,12,1,34.8908795990616,2,41.0133973717563,8,39.5383365023047,80.6888193103608,81.3922094598106,18.1951392586281,22.1547074066365,46734,522109.537624368,438544.749496368,931736,25,5210,399703,0
113886,Transformer,31,North,Siemens,68.3879359650288,44.3081506237656,6.45876018136927,0.0395284275735331,95.6231914060776,53.357844052874,21.5751075723516,11.9406223209553,26,3,5.21569409847364,3,46.7862112195633,5,36.1622614824609,49.0657553057771,34.7143959257185,38.098793628354,40.726538273876,20427,329581.636113241,232428.873641988,923149,32,1343,855792,1
113887,Circuit Breaker,31,West,Siemens,146.758326697187,85.5014237437354,11.4794789840846,0.466259285115873,56.4442047070061,92.159122143612,5.48063766031706,18.949092204467,67,3,86.5302627078531,1,57.3900451531172,5,20.9331928284386,39.7796267558293,82.4481584041437,55.3082324848366,48.814654452852,35251,475829.403222534,124128.629931567,499001,20,4571,307177,0
113888,Circuit Breaker,2,Central,Siemens,43.3339847418378,32.2638406247676,10.9551546605872,0.364619871152449,71.7825015122702,78.6306108662567,4.14386010995655,15.6513227023137,57,2,97.0606298609944,1,16.4587069208823,2,22.0230501498056,88.9902683169144,3.79088909211002,20.0471499222138,43.8692173338591,51535,516423.636517477,330866.633934391,585448,40,6585,772650,0
113889,Transformer,19,East,ABB,74.269993391289,87.1153611555547,2.70020779698519,0.00395379219667611,69.9645096517318,86.6178558020262,55.0788270836696,4.84083441598145,94,4,,1,99.0339695756629,3,10.5176000984748,45.4991869610194,17.7602721413829,20.4300909976851,50.8045171502272,87110,134398.641720641,112587.845598978,218170,10,2464,853062,0
113890,Circuit Breaker,12,West,Schneider,72.4688031572731,90.5640885714716,7.31887012011813,0.022861038803701,62.4114636980297,32.2326910612742,71.6709547734228,12.9451231226609,62,3,56.8850037589263,1,52.9353452648934,5,10.0417052951857,90.737437231605,22.0335429350416,53.6012578005336,47.4614233216921,95668,696689.99375557,53819.2501558039,204380,8,4562,777662,0
113891,Transformer,10,Central,ABB,93.4941904595289,34.2070387899606,13.1387612550142,0.41590221109317,69.882010709729,27.4576202701109,32.61562359728,14.8871768589631,166,2,69.7140276675791,2,41.0843699901147,6,26.071493015695,92.0868176543828,54.7301796064192,39.0835733715372,18.4164188520966,78777,899954.980428536,9748.01141343417,673701,46,7484,459495,1
113892,Substation,31,South,Hitachi,96.7729572943791,91.8920093223202,1.51956422726034,-0.401152428822995,42.9347271015739,1.03883807124632,67.00575702578,15.5335920523668,145,3,17.426950393971,2,51.3360672975692,6,15.4691926201304,32.90583777791,108.446781356013,23.7362937891725,83.1548602876871,44901,600949.389490526,174479.455710948,214826,25,6286,307962,1
113893,Transformer,22,North,ABB,47.4761627521465,80.9874043528786,0.848200959513541,-0.232546913961615,69.5796717901674,16.6444664702297,81.5681214041917,12.9385878466689,150,2,47.9063304622549,3,149.955431509735,6,34.7127990655423,22.8792429295542,3.71370425424389,26.2510190627588,99.4968436698478,44186,438995.01917843,254126.824960837,681600,37,8328,817741,1
113894,Transformer,23,West,Schneider,115.399000628847,53.3024940865526,4.42156828595379,0.336256874854764,73.7077165558994,56.4390011696065,15.3218607948656,1.59373579881517,5,0,1.21206128979126,0,21.2895752395432,5,23.6569253526346,88.5793411837493,15.4042906280844,1.55013850556423,7.6258960660159,22201,712391.778385152,85810.4044884543,985936,13,9994,946752,0
113895,Switchgear,23,East,Siemens,83.3987386246941,32.03881509439,3.24401411078947,-0.395890090136615,89.7263745179294,,20.7506100181592,0.741463642806676,115,2,84.01839327001,2,44.0094629395567,4,39.2680822856102,84.5374003149384,70.0044890577232,31.8914313881977,61.8358004366257,12090,429891.586959472,240924.021116228,547505,47,6806,206897,0
113896,Switchgear,15,West,ABB,122.544188107331,96.2199959724099,13.3486080673435,0.10513300454872,68.4581966083435,44.1635389895064,94.3685681433852,7.93281535936142,19,3,48.0878409276747,2,68.4747858780611,8,34.5583426759635,31.7135378654901,36.7327983216549,58.8936275316662,92.9494167390887,8499,671156.983793195,86270.325425528,371609,35,2869,361855,1
113897,Circuit Breaker,26,East,Schneider,94.4630388745324,56.5982611323755,4.46971842589458,0.439722764917241,61.3285717681122,67.69514082537,66.7844633790321,9.88904690164788,136,4,66.1713879483972,0,76.2869565964442,5,20.1312978836932,64.9031327490709,86.0056111079547,52.6967939628046,11.4619448830323,65195,271882.959167952,452072.133970806,618737,26,8849,427000,0
113898,Transformer,3,Central,Siemens,60.856130593305,75.7798599810354,5.68803687498398,0.380319320445289,64.4617611111664,22.0299386829549,48.3872307548495,8.59692172375853,72,4,48.528183822188,1,98.1146963700302,4,39.5646747474131,87.7342039033396,96.8966815513308,46.5505365438878,29.1376475426367,93039,330025.419364328,97986.5090678674,455852,1,3143,295032,0
