asset_id,asset_type,asset_age_years,substation_region,manufacturer,power_load_mw,load_utilization_pct,voltage_fluctuation_pct,frequency_deviation_hz,transformer_temperature_c,oil_quality_score,equipment_health_score,vibration_level,maintenance_overdue_days,maintenance_events_last_12m,inspection_score,previous_outages_12m,avg_outage_duration_minutes,customer_complaints_last_12m,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm,storm_risk_index,customers_served,estimated_revenue_loss,regulatory_penalty_cost,legacy_asset_code,grid_cluster_id,monitoring_batch_id,administrative_reference,grid_failure_flag
115204,Circuit Breaker,12.0,East,Schneider,151.7789977,53.56098942,7.361976892,-0.492078706,83.79563836,95.43420351,54.92233856,16.97249035,115.0,3.0,63.80553937,2.0,119.2216027,3.0,27.46081749,55.35638908,40.9077293,14.07287351,13.34036012,5058.0,757920.428,280044.2858,313857,44.0,4555,978895,0
115205,Substation,37.0,West,Siemens,116.5012766,83.88337283,13.26809216,0.261179402,139.2508942,13.10727558,19.53888416,16.61134691,41.0,4.0,27.01266748,1.0,12.59575013,2.0,24.63468742,26.18105609,71.22420853,37.86871105,15.19212436,32801.0,338961.054,112999.3992,476289,12.0,4620,677673,1
115206,Transmission Line,20.0,East,Siemens,64.59268688,73.55116277,12.09890729,0.133241827,69.7368622,66.29693626,85.40011274,13.88449366,67.0,1.0,0.279930382,2.0,37.0639465,9.0,21.30570011,74.12723656,116.7732317,33.71577263,90.70212588,58612.0,896550.1749,401715.221,965175,40.0,9608,496060,1
115207,Transformer,2.0,West,ABB,89.95209251,37.84340266,5.871553485,-0.490160236,58.22762671,14.55262431,3.10631986,15.50830819,167.0,4.0,19.14235,3.0,27.25626817,2.0,16.40326577,62.44217697,94.81247952,29.49841918,83.67945201,89820.0,244944.3187,484019.1596,659572,24.0,7510,230624,1
115208,Transformer,36.0,East,Hitachi,162.488943,49.81517725,1.250948632,0.282215675,81.00044361,50.137276805,13.77527672,16.85092071,35.0,7.0,12.61059579,3.0,31.39846117,8.0,19.25713086,37.49453762,110.1083499,24.98845882,70.39049945,17996.0,250893.213,308047.2315,889272,44.0,3733,491028,1
115209,Transmission Line,15.0,Central,ABB,67.60883807,64.48351185,2.186029414,0.174193893,66.37157885,79.26986853,42.82350701,17.10777848,97.0,6.0,38.16575637,3.0,46.66986352,12.0,36.11112921,28.35305663,15.79687816,22.13283747,34.12201806,85414.0,696850.0448,34936.31562,461336,38.0,2999,874191,0
115210,Switchgear,38.0,West,Schneider,28.27555111,61.63867589,7.69759868,-0.105195532,77.74383246,67.96350207,32.2773395,11.1015169,111.0,1.0,93.89284298,4.0,12.57698811,7.0,29.29849209,20.87206366,21.57500625,43.32371764,63.49627243,20382.0,291967.5093,5254.960598,528131,30.0,2879,303693,0
115211,Transmission Line,22.0,Central,Hitachi,97.50111024,57.2884987,11.08978933,0.093277554,71.78616284,50.137276805,55.18967888,0.917305941,33.0,8.0,21.96281905,2.0,55.74883069,4.0,24.1757652,77.85882967,74.43289749,22.99383706,41.52287742,24332.0,996158.6762,300843.2112,180607,30.0,5624,426101,1
115212,Switchgear,32.0,West,ABB,63.24587803,30.6670596,6.64535766,-0.144606804,51.96710463,4.721486111,45.51800114,9.893911849,153.0,2.0,24.34849385,2.0,49.90255588,5.0,11.56293405,65.84445894,13.02142692,24.36362265,50.86570983,93627.0,490610.431,343720.1641,646526,15.0,9089,462801,0
115213,Transformer,20.0,East,GE,120.1900452,47.47579782,9.700949797,0.220693125,36.8889128,32.17816283,18.23892469,13.18792726,115.0,4.0,99.08069906,5.0,99.71355743,7.0,27.7281437,31.32460939,105.3900397,41.26482104,79.68407458,66569.0,325861.5169,330969.1693,665475,7.0,3039,309982,1
115214,Transformer,36.0,East,Siemens,84.90929706,43.80492818,9.918189119,0.533744828,50.87261293,81.05801721,29.5491848,6.14108785,75.0,2.0,42.43881091,2.0,59.72418207,3.0,23.46226081,66.05599893,88.65064124,31.25731022,84.25250313,13134.0,228706.4833,91350.13715,126325,48.0,8050,256548,1
115215,Transformer,33.0,North,Schneider,195.4988659,32.59498196,8.638930169,-0.068256779,53.88331931,93.22244095,0.179850453,10.35049677,112.0,4.0,50.04168757,4.0,74.84684507,6.0,36.24867003,33.09167897,32.95083322,4.144479905,21.79317226,38499.0,75418.58343,117333.1315,383704,2.0,9373,569608,0
115216,Circuit Breaker,15.0,East,Siemens,90.79483485,57.22695532,7.728202876,0.116550655,74.87801222,78.60689369,18.59594527,10.03821486,132.0,3.0,36.23936233,3.0,48.3784067,5.0,10.8193153,81.32093545,108.5753276,17.56085375,76.02844636,73316.0,318997.9731,450267.4944,363410,48.0,5762,491206,1
115217,Substation,3.0,North,Schneider,177.6658669,35.28993949,3.516949281,0.387843758,70.10803762,50.137276805,45.1993107,4.707546142,56.0,2.0,49.78674557,1.0,65.38156413,5.0,36.49726145,32.74935511,25.20816416,61.64073374,63.47807811,28692.0,50000000.0,70241.45754,180479,15.0,2574,968293,0
115218,Transmission Line,29.0,East,Hitachi,65.62925654,36.45993894,2.19941239,-0.142995921,65.23062902,33.21428081,29.49858872,5.29894618,55.0,4.0,50.04168757,2.0,117.5063472,5.0,35.27668769,91.58909881,80.19228124,12.48983612,77.41412866,97443.0,620570.6659,280618.8118,875993,11.0,8180,881355,1
115219,Switchgear,27.0,North,ABB,119.6795117,95.76215615,13.5884285,-0.013211774,74.77544851,4.103535806,4.233360485,18.49106127,158.0,1.0,49.01219838,5.0,73.47461438,3.0,40.59488571,72.52279873,91.68418849,0.865638626,68.92625931,34833.0,779769.255,69556.10497,504354,49.0,5341,634036,1
115220,Substation,5.0,South,Siemens,125.3033847,73.33734172,6.158695428,0.343047794,71.24316998,58.63413636,39.83504789,7.728473395,116.0,3.0,47.01292954,0.0,36.633764,2.0,22.58460588,42.51986104,57.9566118,44.59592488,3.828295723,87462.0,816171.22,5502.888202,867541,7.0,5047,164883,0
115221,Transformer,31.0,East,ABB,111.3065257,65.05375812,11.90722126,0.063213352,58.39597948,15.41983891,95.49964503,11.21025797,17.0,1.0,82.07106687,2.0,130.5173546,4.0,21.5695159,97.50596456,33.71210021,39.76523364,8.571823376,343.0,652373.4629,27642.20784,823037,46.0,2725,311212,0
115222,Transmission Line,22.0,South,Schneider,80.56701963,47.11712488,4.451955101,0.241654498,53.03739893,46.636253,44.09079073,14.67427142,54.0,4.0,21.91840043,3.0,87.39862078,6.0,43.5944068,31.58239737,119.2912618,11.60625066,92.2988801,63299.0,414302.218,268882.3225,202661,42.0,4330,672664,0
115223,Substation,35.0,Central,GE,106.5815481,48.0565465,8.858372343,0.223631489,86.09769423,37.90713019,66.80310136,7.003697842,26.0,4.0,52.54728963,4.0,44.1268179,7.0,30.68571567,79.77594377,40.08189427,31.14576199,36.77300944,69242.0,991786.4783,269331.9135,552399,36.0,4355,402074,0
115224,Substation,7.0,East,ABB,148.2946835,52.952758,2.297916486,-0.142557567,95.67322975,15.34536302,3.992720145,3.0471523,45.0,1.0,50.04168757,0.0,79.91951406,6.0,46.55803328,99.6679327,79.92436849,19.2042514,16.33032859,89037.0,878599.1947,415801.0658,672996,37.0,2757,468300,0
115225,Switchgear,6.0,Central,GE,91.06825385,35.26236856,7.282033789,0.022072721,69.24981275,67.11382923,45.47053272,2.740194367,56.0,3.0,67.06379005,3.0,260.6733171,5.0,12.42372989,64.48377162,83.96408289,30.77034899,80.04341086,53088.0,596472.9377,36111.97917,506697,22.0,5180,968643,0
115226,Transmission Line,26.0,South,Hitachi,68.2670768,77.85112248,5.4010208,-0.457800858,68.45510294,36.49273894,75.34754114,15.70180004,106.0,2.0,48.62630229,2.0,96.01932209,6.0,44.08638789,75.86805142,97.94046839,21.67248928,38.51828537,99820.0,410825.6287,232417.0205,177468,9.0,4647,318867,1
115227,Transformer,1.0,North,Siemens,65.48557835,50.00937359,4.290737523,0.155951724,51.23075181,15.96874244,5.600260482,11.03642919,170.0,1.0,71.06274244,1.0,32.6535656,4.0,35.12115654,90.51080286,110.1698327,44.57312934,84.67520881,33238.0,384003.1198,434330.8799,797067,16.0,3413,191797,1
115228,Substation,19.0,West,Hitachi,4.29847392,95.03412838,2.051319561,-0.164816969,72.37206125,42.82379494,33.03659643,4.654806993,95.0,1.0,84.09626064,1.0,77.79885244,4.0,45.00023728,69.38092106,44.68287976,11.75717434,80.0623921,78345.0,546974.223,446632.0811,883225,22.0,3502,728544,1
115229,Transformer,7.0,South,GE,72.95894195,54.00370034,12.82653055,-0.116565722,93.66561855,50.137276805,87.47286298,8.887412576,116.0,1.0,96.38252534,4.0,59.80560344,7.0,11.370511,38.16479804,80.9279596,29.49438785,12.75643763,30987.0,592571.272,246261.6251,483834,6.0,3639,352683,0
115230,Substation,36.0,West,Schneider,47.82170024,87.4824149,14.79215584,0.150112618,49.49010123,27.49673401,38.58090982,12.06439174,161.0,5.0,83.07822041,0.0,59.53103329,4.0,16.42589844,41.93981748,46.20609412,79.24426635,3.665979352,54072.0,577346.9809,204362.9624,745296,36.0,2201,459168,1
115231,Transformer,12.0,Central,Schneider,63.52921239,45.70748731,11.18879309,0.013036394,63.10495728,59.2737943,76.72031124,17.33913612,95.0,0.0,66.16248729,0.0,40.03668065,4.0,22.84900489,55.54782397,64.19848394,4.893797708,69.09292983,94747.0,382869.1172,299128.3266,966592,38.0,5206,385813,0
115232,Substation,20.0,West,GE,34.95625501,98.63476983,11.79058404,-0.375749523,68.50185582,42.95435187,34.34185379,4.60827211,165.0,4.0,67.06419339,1.0,55.14610941,4.0,38.00260544,84.62802013,87.83580245,15.42908305,88.80685715,96173.0,769032.9039,25313.33167,622239,15.0,8236,304381,1
115233,Transmission Line,23.0,North,Schneider,55.13858421,54.89988898,4.163354365,-0.112115438,82.99099174,8.921010018,9.227169911,12.9586796,26.0,1.0,8.893066091,3.0,132.6076013,3.0,19.39909923,47.24868044,4.71092527,26.04618315,73.45914687,92723.0,698679.7662,312730.2506,991547,32.0,2796,303213,1
115234,Switchgear,25.0,South,Siemens,55.54378994,96.46185536,9.91272612,-0.075222879,68.92325407,14.33993368,86.72594811,1.945522008,78.0,2.0,47.74145071,2.0,44.2644483,7.0,48.67205258,84.25236617,92.55790258,9.71589498,52.39290491,24217.0,746412.3531,104660.8318,482095,21.0,4483,627703,1
115235,Transmission Line,30.0,East,Schneider,46.21610121,87.50870822,0.988565137,0.280921567,75.35004066,48.06330804,5.319180652,10.95762735,42.0,3.0,75.04170151,1.0,73.94341363,4.0,46.20247221,30.30451995,54.76752867,48.95050857,24.35745869,97381.0,619928.9097,103988.6534,501356,16.0,1704,899620,0
115236,Transmission Line,29.0,Central,Hitachi,106.91837,44.26337448,9.509680503,-0.105787491,60.01239403,83.47120086,24.32057501,1.873539194,172.0,3.0,77.61834169,1.0,110.3514453,5.0,28.71260191,89.76587461,91.03963298,14.20474247,29.15613764,13708.0,312559.7614,411874.3659,521763,36.0,7213,747541,1
115237,Transmission Line,31.0,Central,Schneider,167.8111559,94.25438283,11.53379573,-0.101977267,65.00774183,5.222999224,61.36419775,6.308812802,170.0,2.0,10.15513517,1.0,55.33510911,3.0,45.42080093,24.7660224,15.3394801,38.25777976,15.69751762,12264.0,373707.0269,64435.00735,676522,16.0,3266,121723,1
115238,Substation,18.0,East,GE,144.4723544,36.29932403,0.637387779,0.231194802,76.58584552,86.41253386,7.02943941,8.234975968,117.0,3.0,12.78017052,6.0,67.25680613,9.0,22.92471008,65.01419763,37.20587208,97.63137779,65.24593301,13955.0,575916.2202,97056.26886,953303,10.0,4333,498803,1
115239,Circuit Breaker,19.0,Central,Schneider,80.30118584,43.34041974,3.736472876,-0.382999723,72.85532689,74.23194349,14.66143655,3.461750623,15.0,5.0,37.74072608,3.0,43.81891188,9.0,30.39924407,77.80261472,90.88461205,6.297010782,62.00416606,98454.0,942999.2289,169571.039,106860,12.0,5028,386620,0
115240,Substation,4.0,West,ABB,169.0366112,68.53734266,8.605359207,-0.101458663,43.12117115,37.44739719,5.791342416,17.21983893,11.0,1.0,87.23333246,4.0,129.3525203,8.0,26.45889329,94.24821926,65.38877831,4.147589075,80.63012092,67899.0,438700.9373,159131.7395,695139,34.0,4709,635337,1
115241,Substation,1.0,Central,Schneider,113.1340363,91.32247154,5.775820457,0.34600714,57.97647481,1.034355372,88.64109311,16.93023283,18.0,3.0,41.90194429,2.0,57.10434134,1.0,16.13413363,46.01697542,15.38395552,36.32219289,34.6145794,93355.0,56459.06191,490999.8292,112416,19.0,9187,581850,0
115242,Transformer,15.0,Central,ABB,62.71524011,57.8983963,8.197464152,-0.061968632,79.09036227,17.77860569,35.51997719,0.293369477,29.0,6.0,63.30482477,2.0,37.16891345,7.0,30.20330435,83.95119612,112.7844375,27.82550255,52.21050106,67941.0,619450.0478,300773.7328,289034,3.0,3336,777763,0
115243,Substation,8.0,East,ABB,87.46121426,41.5754654,10.11689647,0.697390471,82.81896877,22.87339275,32.97002917,19.3275589,136.0,2.0,27.92039935,2.0,81.04393133,5.0,22.81920029,38.11278401,63.89122224,14.4674224,72.18502313,36465.0,786824.3585,55666.63676,509817,2.0,3699,542436,1
115244,Circuit Breaker,15.0,Central,Schneider,156.312325,32.10827159,12.52131825,-0.409514149,86.51471779,28.81919125,55.55325155,15.46951174,5.0,3.0,50.04168757,1.0,125.7778479,3.0,31.64950915,31.89274024,68.14063718,28.43380343,26.11237471,42711.0,5774.489429,169175.9807,906337,39.0,3279,613573,0
115245,Transmission Line,15.0,South,Hitachi,85.92233135,83.17966098,1.506829738,-0.907207911,48.31496404,44.06128721,54.2501473,9.928414122,77.0,2.0,56.04155902,2.0,58.21431635,4.0,30.82584338,51.89054098,25.32520443,39.67700327,80.60913598,45310.0,370248.522,4044.139438,982724,23.0,6889,275975,0
115246,Transformer,39.0,East,Schneider,63.04006042,76.4786952,14.57475352,0.12674202,81.13355005,50.04590001,43.52057491,3.939326742,3.0,3.0,77.38530213,0.0,70.8299944,3.0,19.6390192,81.01191152,72.01853123,40.63280277,84.44367543,63874.0,608373.5895,378873.2477,247032,8.0,9843,879687,0
115247,Transmission Line,22.0,North,ABB,63.34790071,66.9684274,8.479541223,-0.113346285,82.54201367,0.068632592,47.78779984,7.891150072,107.0,4.0,67.90240597,3.0,14.30450337,4.0,31.99749422,88.94696425,70.11881049,13.5260004,71.29627071,24136.0,494927.8531,430607.9682,157094,4.0,4381,952052,1
115248,Switchgear,18.0,East,Schneider,172.9871727,41.80152983,1.092327052,0.169189606,85.74107971,94.29070118,97.67334141,12.95516514,20.0,4.0,38.99659164,2.0,118.4263802,5.0,28.98952876,38.20568103,119.8486352,24.15963268,43.6402744,35113.0,681711.1598,474329.426,735741,19.0,2347,940241,0
115249,Transformer,16.0,Central,Siemens,141.4001735,43.98159631,4.63221214,-0.053708207,48.94268483,81.51410645,23.53597767,2.693939506,167.0,3.0,64.08937887,1.0,24.29778798,5.0,39.36932665,91.51460319,92.57267915,8.367560926,84.93379103,67474.0,713792.7146,263453.2364,415918,42.0,4341,250874,1
115250,Circuit Breaker,2.0,East,GE,71.46095448,73.64545963,2.375522441,0.364847576,76.60045878,65.6503741,23.09570931,14.94106105,127.0,1.0,50.04168757,1.0,37.9909857,5.0,38.17255618,38.30140971,17.57902367,6.022695657,85.60698021,50076.0,911620.4805,431581.7003,367118,33.0,1312,371180,1
115251,Transformer,36.0,North,GE,74.02979599,99.92615374,4.953878329,-0.673357176,57.53179351,42.40771478,75.86994328,4.173920493,153.0,1.0,5.27937085,1.0,49.54534237,6.0,22.21174526,94.00242845,11.98770118,35.51288265,98.14387838,30240.0,911589.5115,201806.0955,756909,1.0,7735,118996,1
115252,Transformer,20.0,South,Schneider,53.56892743,39.41774907,2.725876763,-0.411333163,85.92282508,55.46050716,36.59597944,6.785656247,148.0,2.0,61.07932273,1.0,112.3116527,8.0,23.26148145,70.71648277,116.8170375,10.24512004,46.99770247,32707.0,62835.14243,114622.2771,166405,9.0,5695,284193,0
115253,Switchgear,16.0,East,GE,57.17726238,95.8873156,3.036621634,0.07659627,102.2451815,50.07794072,41.57085254,2.649273443,76.0,5.0,90.8783254,4.0,151.5615545,7.0,14.4008561,72.56129635,56.43737179,42.17897125,43.20057866,30801.0,642720.7115,265752.4362,599365,12.0,4688,393047,1
115254,Circuit Breaker,3.0,West,GE,135.145038,95.57666613,1.648452465,0.190250844,56.08288643,61.90928102,84.57940725,5.615702144,166.0,1.0,34.94206185,2.0,53.25831633,5.0,39.0272067,90.06856366,64.67863176,19.27789181,53.52193604,26830.0,755376.6233,247847.7022,955459,22.0,5934,107889,0
115255,Switchgear,30.0,East,Hitachi,70.10677808,91.30049528,4.067848259,-0.237769781,91.01964288,23.60449705,35.92144093,12.20167489,7.0,2.0,58.88837647,3.0,27.60016507,4.0,14.449729,42.87351165,107.0677108,41.73259894,61.57127539,63830.0,64225.37119,459652.8726,560878,30.0,6991,108521,1
115256,Transformer,2.0,West,Siemens,67.46200702,67.53306612,7.444056757,-0.397428991,73.52771306,17.63874816,79.06192462,2.917097813,100.0,1.0,50.04168757,2.0,68.37697896,5.0,13.14684612,73.9650489,46.17938234,27.56368741,19.11255071,95326.0,289948.1962,164945.2521,225859,34.0,8562,527599,0
115257,Transformer,35.0,South,Siemens,102.5074157,62.21926177,0.890220999,-0.124982141,73.14754632,16.51692492,96.26639579,10.06366509,156.0,0.0,30.36616307,1.0,36.40071032,6.0,22.69942121,25.20443855,25.3267122,26.60234511,84.35914,63453.0,999127.2221,109712.5869,732036,31.0,7897,882902,1
115258,Substation,26.0,East,Siemens,105.5820115,34.879666,12.72204663,0.154379373,51.86367523,98.85059488,70.28351095,19.21424918,13.0,5.0,51.39395689,3.0,31.27981496,8.0,28.60725524,61.36786523,117.9674129,57.39001778,52.84124089,87761.0,556910.0645,58797.00064,448599,29.0,2913,571634,0
115259,Substation,5.0,Central,ABB,163.5760344,34.78834344,4.350174113,0.059712315,82.17040856,97.62560281,18.21248551,6.237205607,150.0,1.0,67.78066464,2.0,29.66542681,5.0,28.71527427,41.70780498,55.92835512,10.53283287,78.13682542,77965.0,89767.00789,37029.9451,154493,14.0,3755,886362,0
115260,Circuit Breaker,2.0,South,ABB,76.16786896,43.45672395,5.52539752,-0.39571147,79.88778491,83.46105553,38.88403498,8.441664755,9.0,3.0,32.66520164,0.0,53.69552509,8.0,21.99232277,65.11245993,104.4557972,51.58726681,28.18066785,59250.0,741755.2209,343474.7056,681843,32.0,1517,862555,0
115261,Switchgear,20.0,East,Hitachi,88.78566383,63.84638418,7.444119485,0.169080694,51.57091688,60.66622857,11.91157549,16.18992896,143.0,3.0,20.06171975,3.0,40.12978121,8.0,16.80546964,39.1998712,94.09871926,28.36581898,34.06193693,7592.0,374312.4985,366348.2079,494792,4.0,7660,981487,1
115262,Switchgear,34.0,North,Schneider,85.97749021,62.3969167,9.623007287,-0.26034353,57.08508268,75.98104468,88.87939181,8.668941573,138.0,1.0,53.50546572,2.0,32.0011149,3.0,36.94325096,72.33596261,53.12280289,56.82001266,6.23406595,87961.0,463467.3929,391089.7185,167953,26.0,2645,885815,0
115263,Transformer,34.0,Central,Hitachi,97.74108881,53.54887602,12.0877376,-0.15696634,63.27438518,53.80931904,67.10915433,5.646916909,31.0,6.0,17.68135484,2.0,42.54680073,8.0,33.14173829,52.20947859,18.26031525,40.80906372,10.20737317,16797.0,87018.55442,431266.3136,127105,20.0,5333,388407,0
115264,Transformer,20.0,North,ABB,39.58272884,81.72466368,8.378587704,0.358364734,49.20569003,65.98902775,75.82652073,5.090123248,124.0,4.0,50.04168757,0.0,49.59202235,4.0,22.21800448,80.21321078,47.16270978,13.84437766,89.74682031,95180.0,971986.595,24614.65254,744545,29.0,7009,729225,1
115265,Transmission Line,25.0,East,Hitachi,103.23723,35.11930979,10.14008422,-0.317650019,58.99860477,73.58592077,1.522279034,18.31535533,98.0,3.0,85.46036774,1.0,27.66749835,5.0,30.64114067,35.20761838,6.127819661,42.33155763,80.82909357,65757.0,984003.5592,322773.0285,855476,7.0,5185,498953,1
115266,Circuit Breaker,20.0,Central,Schneider,129.5163847,88.96486804,8.670927254,-0.83163719,65.39358728,82.9072285,7.469363543,19.38989419,157.0,4.0,65.03841136,3.0,16.33319279,1.0,27.147216,36.40407798,58.78951099,72.66163177,38.57282873,97601.0,849858.1475,153520.0688,906290,38.0,9465,609905,0
115267,Transformer,25.0,East,ABB,101.7942069,32.01279434,10.9877441,-0.063996107,76.43929726,39.42229388,13.56941849,15.6135801,39.0,0.0,26.00413978,4.0,27.98084141,3.0,36.36058109,31.15773488,41.47942088,39.70225292,65.69355394,47005.0,613057.517,386501.0957,317341,18.0,6980,772522,1
115268,Circuit Breaker,14.0,West,ABB,39.74200357,94.66303986,7.198329665,0.190986241,81.77918966,96.29931036,71.64986471,5.662674704,179.0,3.0,80.58135516,5.0,73.66714945,8.0,21.74404732,42.06017772,113.6754311,28.89602656,71.08921127,41576.0,91527.79909,109414.3481,965335,12.0,1780,156267,1
115269,Circuit Breaker,39.0,West,Schneider,156.3075056,82.20800129,1.375436848,0.595406553,62.1101315,32.40208399,79.58569066,0.05332528,28.0,5.0,81.61084181,2.0,34.28828018,6.0,25.64800352,40.21368987,114.3515374,41.51013238,50.15575985,95933.0,397512.3127,28458.48528,935037,49.0,3241,574688,0
115270,Transmission Line,12.0,East,ABB,127.9040426,74.06449281,9.865107905,-0.449148489,71.15307339,67.81255374,79.94995833,17.70448109,85.0,2.0,59.67730916,3.0,55.57397613,6.0,27.56155501,94.32957697,55.08885829,44.42096613,93.57878982,58468.0,928063.3084,228400.5039,782135,21.0,7822,741341,1
115271,Transformer,5.0,North,GE,164.1379368,40.87400022,4.150751097,-0.036250111,90.51400789,6.290495027,88.18948724,2.23283722,130.0,7.0,46.32655442,2.0,49.41605307,5.0,22.95306062,96.08690189,19.55832298,42.36311368,81.67127358,93353.0,694480.7495,405482.7736,547927,30.0,2953,805169,1
115272,Substation,2.0,East,Hitachi,115.3458248,51.61479009,5.417218349,-0.168727955,106.999851,43.07774945,58.49767172,18.90147812,91.0,2.0,73.08343163,2.0,91.52435489,6.0,32.44790775,60.08952643,61.56278405,17.09749996,56.18460086,39658.0,708157.308,433022.4062,828677,4.0,8787,630249,0
115273,Circuit Breaker,16.0,South,ABB,81.86969729,64.23636714,7.948189457,0.221650438,62.49276236,34.96448663,74.31978699,10.12370386,15.0,5.0,39.52202936,2.0,36.26200079,4.0,22.43220812,88.47700972,6.13587045,30.10681987,14.34157049,43343.0,364135.4047,496931.4017,393024,34.0,3951,141408,0
115274,Circuit Breaker,30.0,North,GE,290.7509922,83.62280194,6.415342093,0.09172015,93.7113517,76.93483036,84.98290787,10.8344701,172.0,4.0,3.841385502,2.0,73.73010181,7.0,17.37471765,72.48838621,44.10808668,22.85555889,66.76533551,76206.0,472771.0573,349970.2419,931547,15.0,7324,819743,0
115275,Transformer,38.0,Central,Siemens,91.6394458,44.43639291,10.10603233,0.665866659,70.1012324,94.50839937,31.11061524,4.963285093,32.0,4.0,5.467511463,2.0,63.32291759,5.0,18.00613755,75.75418547,78.8374461,28.63946332,83.65344224,91316.0,80147.71319,10208.37328,934839,23.0,9971,980689,1
115276,Switchgear,24.0,North,Schneider,135.2698028,88.49518605,7.178875402,-0.056881261,79.80306455,5.857068955,38.54546964,2.937877949,25.0,4.0,14.54226451,1.0,74.93583934,3.0,36.66955973,31.26569802,103.6386883,30.57406002,74.47315123,71932.0,166751.1405,201921.5702,461747,4.0,8630,745417,1
115277,Transformer,30.0,North,ABB,93.98924942,86.07142552,0.717239377,-0.073399641,61.86148161,6.300343075,55.45670216,17.10655388,144.0,1.0,87.52856038,4.0,32.02764019,10.0,15.381084,20.14323591,98.77744073,20.53456798,66.34820976,93660.0,680945.6473,350984.6182,523084,46.0,1145,257380,0
115278,Circuit Breaker,37.0,Central,Schneider,130.9411496,73.37516331,7.798801099,-0.396944146,63.34721524,75.24737156,47.74080317,5.965557611,133.0,5.0,44.41382138,1.0,74.22251218,3.0,25.53979552,88.13364471,73.38969811,25.67179441,92.08655127,78770.0,696944.8375,8287.502873,663146,21.0,4723,748658,0
115279,Transformer,39.0,South,ABB,75.80879546,77.53990566,12.90805031,0.142056657,40.35791764,31.82791783,44.81020811,17.64155327,26.0,1.0,94.21315253,1.0,27.43109046,4.0,19.4761976,78.60987689,19.98279129,12.7600612,78.69330394,54829.0,704931.512,378335.7183,550334,20.0,6871,793193,0
115280,Switchgear,11.0,West,Siemens,160.1449367,45.01170907,6.054124691,0.249862381,75.68225117,79.13388137,83.93465486,9.36451623,42.0,5.0,4.77075842,1.0,26.06404746,5.0,42.16386727,71.50307156,34.28074911,2.740377735,67.51768079,13666.0,525797.38,449588.9146,317552,29.0,3061,181465,0
115281,Transformer,14.0,Central,GE,123.0215339,49.42236219,10.00084419,0.016034152,71.63416013,78.32682013,64.23562349,0.997119286,56.0,4.0,59.82813319,2.0,38.64962847,2.0,27.31026308,81.70003443,28.92155734,101.4830831,9.035395772,1912.0,240919.628,14377.15204,531540,30.0,1194,641034,0
115282,Transformer,23.0,South,Schneider,143.3293198,78.89897764,1.088075809,-0.048491588,66.71063497,8.854943992,59.53338792,14.06656994,24.0,9.0,84.16365553,5.0,45.2780911,6.0,26.76207673,78.87002426,119.3799733,21.37865693,24.74162747,58439.0,226928.7201,372867.0091,156329,35.0,1085,931724,0
115283,Circuit Breaker,16.0,East,GE,82.11445533,34.04640566,8.277348987,0.26381484,53.30447188,55.6737505,34.24580117,9.603607505,13.0,0.0,91.17226679,2.0,65.8140682,7.0,43.14741986,68.19416985,16.5844836,38.51642596,78.44990889,72987.0,50000000.0,276327.5908,160025,16.0,6015,270148,1
115284,Switchgear,21.0,South,Hitachi,79.36966434,63.65491146,13.24413962,0.018475957,82.02346061,50.137276805,20.48172457,6.418885419,57.0,2.0,23.0664754,2.0,5.604274133,4.0,24.41659849,42.62151643,41.97139314,14.75384764,76.46584468,77717.0,663620.746,4064.58975,925572,2.0,7938,367110,1
115285,Transmission Line,4.0,East,Hitachi,101.4770934,63.89027865,14.45811721,-0.06468006,71.38424148,31.96416549,20.09904203,3.206137299,71.0,6.0,95.17098722,1.0,95.89084742,5.0,27.27321288,55.74415204,102.9912597,5.588851276,54.86578714,74905.0,490545.0724,278521.0835,939372,6.0,7899,476921,0
115286,Transmission Line,33.0,West,Schneider,54.77735584,52.74886534,2.898444906,-0.532218958,88.53787851,35.83009589,26.81524585,3.711098786,179.0,4.0,66.72921062,1.0,22.35074434,4.0,27.87449983,53.25351875,96.2960355,53.00846615,82.24539656,46219.0,418653.2808,175104.088,130613,30.0,9156,375928,1
115287,Substation,14.0,Central,Hitachi,119.7305039,60.03541947,12.32248429,-0.194921457,74.0928394,67.31276651,31.64859139,0.809316139,48.0,4.0,33.57557653,1.0,47.53261234,3.0,21.09815892,44.24892467,25.46118177,15.29580507,42.15802241,31860.0,330801.552,210315.9562,840030,23.0,5014,236075,0
115288,Switchgear,19.0,West,GE,100.5458403,95.87962281,14.79697169,-0.000682522,58.54722397,57.54446965,99.54235919,9.153827425,179.0,4.0,52.68225221,5.0,36.33805998,3.0,31.0278535,32.7309198,85.68980777,19.16535309,96.39116911,60736.0,259935.4265,451175.2772,296452,21.0,7623,578691,1
115289,Transformer,5.0,East,ABB,169.0825603,91.93715265,4.672937607,-0.084339258,70.01477914,66.28148845,98.15587082,1.514920501,66.0,5.0,94.52063891,0.0,139.4876841,6.0,20.2722195,69.93121657,50.40620367,35.5199058,66.01634545,36249.0,648319.8656,448224.8319,626843,33.0,5723,344601,0
