asset_id,asset_type,asset_age_years,substation_region,manufacturer,power_load_mw,load_utilization_pct,voltage_fluctuation_pct,frequency_deviation_hz,transformer_temperature_c,oil_quality_score,equipment_health_score,vibration_level,maintenance_overdue_days,maintenance_events_last_12m,inspection_score,previous_outages_12m,avg_outage_duration_minutes,customer_complaints_last_12m,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm,storm_risk_index,customers_served,estimated_revenue_loss,regulatory_penalty_cost,legacy_asset_code,grid_cluster_id,monitoring_batch_id,administrative_reference,grid_failure_flag
100935,Transformer,15,South,Hitachi,73.21149215,53.94193476,10.92150061,0.53030153,80.77563007,28.62563829,95.45158461,13.07868154,26,3,49.02709488,3,46.71030891,7,27.62050414,73.65801815,10.48283297,47.07108052,80.82878979,28553,437021.6718,73573.52426,523445,47,7147,595263,1
100936,Switchgear,29,West,Schneider,42.8263843,48.07533741,14.76821108,-0.266242114,73.11763159,91.86654428,81.21655863,11.23062382,7,6,4.617566119,1,36.99734637,5,16.00294557,81.64401785,20.13403454,96.2541244,13.95446616,66116,21489.43341,353104.6851,405328,31,5909,105083,0
100937,Circuit Breaker,8,East,Siemens,64.47358198,61.64706077,11.38444307,0.131067273,75.81992946,,14.51420905,11.15300908,9,6,64.08637032,3,131.9723437,5,40.13887824,85.33862377,22.68117657,52.1885239,4.234010552,60481,540619.5202,158529.8661,960905,29,1636,618338,1
100938,Circuit Breaker,5,South,Hitachi,103.0482265,73.17441156,13.05467815,-0.063579119,86.83377458,12.03791586,91.43505912,6.695584807,70,0,89.56687454,3,47.67515972,5,35.08778242,90.50251003,7.224162865,16.48284637,40.32794879,49344,790711.1314,300331.1256,673480,9,1402,787197,0
100939,Substation,29,East,ABB,89.96064151,91.00285271,0.333751062,0.133834347,87.65358094,49.1118446,99.94310021,16.07724581,14,3,13.25966517,2,104.0655511,7,46.67490115,38.16710665,39.5376457,37.28538764,22.10029489,62625,847083.7626,241645.5667,979214,16,5016,957299,0
100940,Transmission Line,4,East,Hitachi,119.5803249,70.43005202,5.363452893,0.162033336,94.8467171,62.060877,94.23319658,5.885637175,124,3,74.63011921,1,25.98895384,6,19.84019366,69.20039614,1.330131716,9.125776268,65.12197684,19541,112790.8764,459750.7584,277107,2,1998,719307,0
100941,Transmission Line,12,East,GE,73.63943623,47.60257401,1.167477967,-0.418370813,82.2712024,15.51400137,50.83556535,0.646209601,147,4,38.52773595,3,77.65788098,6,30.06743709,78.37403261,37.12539872,85.07520099,62.93000043,21516,234712.3162,24638.76364,875392,25,2678,561598,0
100942,Substation,2,East,Hitachi,39.42163077,95.39706411,4.855509428,0.00186243,94.25222826,41.75467268,29.4103821,8.456770429,143,0,53.40833004,0,84.82719082,2,15.93853158,46.5205618,46.14137848,21.1505855,60.90195376,28588,911643.3015,43288.44121,264510,23,1056,164756,1
100943,Transformer,27,Central,ABB,193.8719316,42.38188586,13.94155696,0.443729467,77.11587459,4.00522362,76.92455874,18.08230982,125,0,,1,25.63788769,8,22.66880937,32.22049301,18.19457164,89.886396,85.38086395,84315,43806.3627,146827.1725,184099,1,7456,272235,1
100944,Transformer,31,South,Siemens,77.94954051,47.61504902,14.955378,-0.122170668,81.89726259,82.15260197,49.6905361,6.441555713,4,0,92.20282326,1,71.75782712,5,21.8703729,59.46668821,88.2098891,76.05541043,49.24228223,66840,905045.9505,356081.8626,853060,29,4600,357964,0
100945,Transformer,36,East,Siemens,22.44747194,37.61239609,10.78155888,-0.06925544,73.80992505,53.84907556,40.89409575,13.3653266,169,2,85.69173877,2,114.7790355,3,32.2599134,49.42345059,78.2339893,38.26714875,19.42808775,29495,425802.2043,384495.177,209525,12,1410,461456,0
100946,Transmission Line,36,East,Schneider,98.05720285,73.03664094,0.709393436,-0.015254838,78.6729827,93.86294603,29.86732041,18.65851449,22,2,91.46966466,2,63.22212835,1,20.02486229,74.02956913,37.41713592,30.45832856,72.74912386,68735,563828.1413,87030.73907,875349,48,4816,583363,0
100947,Transmission Line,26,Central,Hitachi,107.8272359,40.65018055,0.322164808,-0.754341213,73.46804851,91.12895188,4.090795462,7.328016082,81,4,26.94881508,2,91.57314976,4,44.37803055,49.19490303,90.11630505,33.59233608,28.00523381,51309,880788.6709,149705.8682,184749,31,9031,811667,0
100948,Switchgear,27,Central,Schneider,37.53056242,37.9638818,2.345210939,-0.389836313,85.76410833,87.33526077,11.51484013,1.44632741,67,4,1.623955672,2,16.06672891,5,15.15284565,92.26556854,43.58451219,9.712251579,17.74558384,67420,492545.0982,490512.7057,711513,45,7307,494782,0
100949,Transmission Line,5,North,Siemens,86.54591671,85.17550801,7.826001956,-0.304150211,53.057512,46.88195628,14.51919879,5.79052553,54,4,81.9124973,2,25.59955444,6,36.48606986,66.71029797,24.69743271,19.67035464,89.33287465,89865,142668.9552,128111.8145,462648,10,1736,512320,0
100950,Transformer,20,North,Schneider,109.1758726,79.89350856,12.99874003,0.130396853,44.39469975,48.98368178,22.63687162,4.981576621,173,3,59.32134969,5,66.22219461,7,20.10120926,67.42242035,43.73244031,30.48925911,29.39994079,90289,512550.1977,281939.9069,643449,5,2232,137008,1
100951,Switchgear,11,South,ABB,142.3328103,91.13082015,7.481270792,-0.402993917,53.00869443,62.61909384,40.23284788,13.3381899,124,2,30.00929513,3,54.29389103,2,13.15473037,66.53678089,13.34740228,4.603812098,19.37924223,6071,705704.5157,278383.3676,833191,47,4551,586079,0
100952,Switchgear,10,Central,GE,152.7960837,69.59405159,4.417332684,-0.130446233,74.13174762,78.70582644,58.99599383,15.52899772,68,2,23.78343383,1,48.04677005,4,38.06339031,39.13255469,70.7778313,31.53776577,51.76629853,93251,126876.5461,348587.3144,713230,36,4713,777716,0
100953,Transmission Line,38,North,Hitachi,117.3431429,48.01015146,10.47548286,-0.474902432,75.12647002,16.69464054,70.12901167,14.66566624,87,1,80.85143371,1,51.51638544,7,11.42766209,76.44914527,27.04074701,23.81349907,70.9474201,3540,232348.1437,183318.877,227891,46,8172,772130,0
100954,Switchgear,6,North,Schneider,139.2223751,81.55092997,0.101520223,0.15313287,85.84406355,52.09788387,99.56877265,6.49875131,103,4,71.15521939,0,40.03624566,1,30.51962452,67.29616642,3.298201113,45.5512224,84.51185594,81950,679039.1327,493689.296,260122,24,3549,576073,0
100955,Switchgear,8,East,Schneider,141.8892145,63.26928903,8.07365475,-0.022241577,40.05592574,20.21019451,61.27441589,5.108585026,117,3,59.95220337,2,22.94302731,10,34.12520197,99.49988284,110.2661177,15.23458184,69.46015401,21001,406265.7351,226942.4176,517762,24,2144,840723,0
100956,Switchgear,23,South,GE,106.5563355,63.46455714,5.730001632,-0.117805449,93.99248372,9.252978488,27.76863865,9.690269306,84,1,,2,47.47530323,7,36.54742032,26.88365976,31.59651114,25.5639457,52.63055215,65876,638969.673,345669.0916,359228,33,1427,293583,1
100957,Transformer,26,West,Schneider,169.6409282,43.50045484,2.177809609,-0.326448951,53.30539521,98.89407108,1.297723255,4.442489294,9,1,12.79055704,0,42.25332534,4,26.19055107,82.318309,112.1684947,71.89639937,35.93901596,74013,491147.0959,84422.79334,382528,8,3440,477926,0
100958,Switchgear,12,Central,Siemens,162.8713587,82.64444921,14.92433032,0.13578688,45.19992399,17.18963216,36.07626368,14.80719098,138,0,,2,37.90432288,5,41.32788311,33.79907386,80.12650499,18.90064427,71.19172224,18091,970654.4209,177671.4965,772446,49,8590,927841,1
100959,Transformer,26,South,ABB,18.66047316,90.57322227,2.288363431,0.061631189,69.97797975,11.75328531,80.83608785,2.211179016,107,4,50.47584235,3,73.00677086,6,34.53201318,59.66244394,22.99516153,17.82805199,40.19953443,6770,478440.0109,164253.6117,215129,13,2644,161801,0
100960,Transmission Line,13,North,Schneider,37.26883947,59.16851474,14.81764314,0.169321176,73.58404776,84.10287009,73.38172723,17.25217631,85,5,70.12610023,0,124.789584,4,47.92850519,80.37513977,2.378502566,10.55996078,96.49732049,62010,111461.5368,90869.78727,422057,48,1261,547001,0
100961,Circuit Breaker,18,North,ABB,106.0465114,44.62665285,4.197163889,-0.40443271,44.44920833,98.58594914,89.91973537,7.994334455,96,4,13.45617385,0,70.37862793,2,19.77842833,83.30008947,117.8855255,35.14177515,1.467759536,45575,527911.1992,463791.9409,671158,35,4314,189068,0
100962,Substation,25,North,Siemens,89.28876641,39.78104683,2.00095669,0.016184455,70.35441583,49.17097333,83.83149044,17.24458375,176,2,30.0545004,7,44.07995486,2,10.08996509,94.35397092,83.84816266,12.33117703,8.23054519,64629,159252.2254,246956.4555,525678,30,4668,333639,1
100963,Transformer,33,Central,Schneider,58.12693515,38.67593409,10.91934942,0.445324817,87.4375991,65.3061941,21.67119431,15.17183279,70,3,47.24567548,5,61.93722194,3,41.56078781,27.55792246,53.25503725,31.41543174,90.4904512,89580,207912.5707,262548.4155,278380,3,3868,435228,1
100964,Circuit Breaker,12,Central,Hitachi,105.4897185,52.94451744,10.44975004,-0.277067697,68.71961007,61.76096532,55.52172723,0.524543752,133,3,,0,38.51438371,6,49.58342042,71.20208668,113.0134046,27.0976773,5.96140055,29242,588510.851,362535.2902,295113,27,9471,405720,0
100965,Transformer,36,West,Hitachi,162.3961835,85.45933712,11.80444717,-0.027853192,77.7710754,92.59427413,77.07835161,19.0587942,79,4,70.43319287,2,28.4155882,5,36.29911193,95.50986008,42.30016725,22.20410407,4.730684889,93683,242967.8981,99696.58178,705130,29,8671,760561,0
100966,Switchgear,4,South,GE,73.52674311,94.16291114,3.180284426,-0.748723264,71.89308918,29.8409042,87.3744336,15.31004301,166,5,96.62953685,0,128.655183,5,16.4779451,46.68319164,28.99549885,23.85320889,73.93362828,99373,124380.5698,24862.20901,394577,8,7524,905891,1
100967,Transmission Line,5,North,ABB,82.06079306,86.12013219,13.60444421,0.200973387,71.68624187,43.2389673,3.094121119,19.01415598,116,5,16.0667608,2,31.98409207,4,40.4544666,42.27637732,97.52481216,12.14408968,86.30961537,42533,483771.2361,5622.965411,397534,8,1295,661372,1
100968,Transformer,37,East,Hitachi,107.5482624,56.55198869,6.484244003,0.066858665,35.52018211,13.55986466,51.44549862,11.49373997,136,2,19.6297249,0,16.44092669,4,28.0054098,54.17369574,17.82019079,6.505479808,75.60615563,71867,361473.7388,134619.8549,336590,47,8308,250477,1
100969,Switchgear,8,Central,Schneider,117.8569708,74.42710239,7.881313379,0.044605435,84.72827816,16.59967736,39.40697934,16.12795671,159,0,69.45704925,5,47.43783195,6,38.10000326,89.18370898,2.345493042,35.90681824,17.45336073,35710,219028.3695,113626.6575,937674,38,2325,880338,0
100970,Circuit Breaker,28,North,Schneider,113.1841416,39.50244217,9.873390595,0.167181526,83.41072804,,67.2939256,12.87167022,64,6,2.04858305,0,28.20670369,2,30.14326152,43.48550539,29.41066428,6.53589922,47.6684643,66241,169538.7786,275884.4902,799033,20,9709,895839,0
100971,Transmission Line,31,East,ABB,34.58609337,82.92372707,13.66165841,0.622558543,62.94510935,,38.80735358,6.38871306,175,5,27.14391943,0,56.94742427,10,36.5458608,63.80738935,107.8730457,10.04834561,92.17796314,24893,908085.5061,44392.65829,320075,18,6220,303624,1
100972,Circuit Breaker,9,South,Siemens,189.9859331,76.72067055,1.194627255,0.159163838,52.52993546,32.43403464,44.62825582,4.183781669,117,4,17.31206742,5,127.1168662,11,31.03280465,97.89828288,11.27778683,4.393769882,38.33610041,51039,174312.3705,215492.7278,484420,12,2727,355403,1
100973,Substation,29,North,Siemens,122.661875,62.62336332,8.990752199,-0.012422259,58.15521527,44.57654567,39.31484358,12.15319124,17,2,55.54033251,2,93.73456354,7,48.78349502,46.3804328,18.01465092,17.38323504,2.884471266,38005,264143.3156,141092.0314,787208,16,7913,680215,0
100974,Substation,14,South,GE,257.1975801,82.88926168,3.449476474,-0.33659168,80.46828411,13.93842529,96.36421675,2.534939533,47,3,14.21250633,1,22.16689611,4,12.94411726,89.7516443,90.35569922,58.59682393,99.87001029,49659,836647.9895,132882.3446,302196,38,4547,341159,1
100975,Transformer,22,Central,Schneider,121.9620588,79.53787723,14.31446192,-0.309289489,78.23624558,57.51515591,71.55534246,2.381179436,133,1,81.10676921,6,128.1224191,5,38.00953385,90.5598514,34.94282289,47.96197911,77.26072077,28034,255701.6424,196629.971,860566,39,1422,143542,1
100976,Switchgear,11,North,GE,67.79273148,92.96427321,0.201409041,0.012292256,65.92358746,,40.92073972,16.49984957,146,6,,1,38.71396165,5,46.00000498,57.0392271,113.0275513,8.445597202,34.58510891,12123,281620.2195,464044.4185,833803,15,8823,239181,1
100977,Circuit Breaker,23,West,Siemens,95.53709268,64.53385307,10.23415112,-0.057929455,64.02828801,21.30441303,66.39362613,14.55533583,101,1,35.26877784,1,90.9951992,2,27.57314344,59.39576882,42.28918429,24.44545747,99.39989368,35136,243431.5137,61459.35578,841396,28,8657,176517,1
100978,Transmission Line,1,South,GE,68.12513535,86.95561948,1.354289145,0.191876426,61.00451099,78.98236237,66.2819312,3.288256576,80,5,45.05363115,2,32.31730016,5,43.8223559,68.21721994,67.52116216,23.89698696,32.22683223,99752,42015.26256,373912.2669,222495,48,4778,244447,0
100979,Circuit Breaker,37,West,GE,143.8332972,73.32124149,0.077504019,-0.392499442,86.45575734,25.94543208,28.28948252,16.80753256,98,3,68.28122085,1,80.64836748,4,37.15902638,79.95155417,88.72238717,5.252281701,99.52775932,83896,408424.6482,297486.9587,413988,30,5401,764784,1
100980,Substation,21,East,GE,120.7172675,79.72542074,4.653297456,0.299662233,54.99946783,16.95810646,40.49761177,12.40375046,42,4,67.29478655,3,30.95298023,4,32.57769099,23.00369018,70.40780889,9.058131562,95.52716177,31790,576080.561,147906.5107,174419,29,9164,985641,0
100981,Transmission Line,26,South,Hitachi,123.3031135,40.32741453,12.04235174,-0.032218738,47.29421939,16.50697114,89.32819835,2.929647064,7,0,27.28752258,2,55.9618771,5,17.34070974,51.6366029,90.27619778,23.44283876,94.98376197,48967,353627.0609,41861.23257,786638,24,5851,714909,1
100982,Transformer,36,Central,Hitachi,43.33721757,53.79733998,4.438384815,-0.16541847,96.39446884,22.9674087,30.52574465,0.301082257,128,2,56.44168443,1,29.58691227,5,42.76962732,57.59277688,72.40602753,23.51991506,72.12651385,8892,26352.36929,387605.1068,170864,29,2317,910688,1
100983,Circuit Breaker,23,East,Schneider,189.9233965,45.95570549,14.40956535,-0.307689057,53.12715384,9.723437636,31.75880485,19.90138655,93,3,51.76783147,0,178.5854882,4,10.89578641,32.33791443,16.18985486,36.85402457,56.40896066,37076,845460.5831,322013.1376,198544,22,7477,687690,0
100984,Transmission Line,1,Central,GE,128.2182429,38.37024187,9.217820613,-0.344345945,88.40646491,89.63091749,98.87281834,4.20913426,156,6,55.42331071,3,53.93102385,6,17.85700746,30.6371211,31.17485494,5.742969418,30.7506347,53834,267754.8535,289822.0009,124244,2,1813,186306,0
100985,Transformer,15,West,Siemens,21.80090343,66.34444132,13.1911074,0.2047434,96.6270411,66.7578598,91.28047435,7.392311181,159,4,8.164918636,4,64.08965166,5,45.6492578,51.89778584,106.7782196,35.10220463,19.39857776,62744,594694.3865,163183.9836,352559,46,3950,719715,1
100986,Switchgear,21,North,ABB,96.0488655,40.41876294,9.855766061,-0.247967784,86.78192337,,62.83394936,6.552942446,113,1,38.6053037,2,18.28800532,16,21.6252955,32.25679627,94.52248963,15.80918734,16.81001309,68331,569501.6786,328207.478,209192,45,9350,439050,0
100987,Transmission Line,9,West,GE,126.3768763,44.48519312,10.8811303,0.05807101,54.50611481,26.64788207,16.04998406,12.60779592,94,7,,4,77.82540735,8,35.80887534,33.59918831,50.60574181,6.486928451,71.16006245,97465,539314.696,344039.3685,364644,47,6624,363365,1
100988,Transformer,9,East,Siemens,98.3473604,63.6524542,4.41434787,0.284673316,49.23834972,,82.71482452,16.86210863,84,1,99.76999895,3,9.06028808,8,30.89192216,75.84850262,71.67733534,11.57406214,5.575350079,81787,962230.2504,491275.8356,223983,18,3857,519183,0
100989,Transformer,10,North,Schneider,169.37153,70.25407062,9.0224954,-0.009107077,74.12750214,33.28134665,25.15479775,16.98452584,105,6,,4,59.48498412,7,30.85118692,49.35666286,36.686634,5.464498569,26.84165956,14602,167724.1824,41660.98846,159260,21,9387,194931,1
100990,Transformer,26,Central,Schneider,69.97138068,47.43595781,14.87932994,0.12841275,67.4485214,5.203945951,74.90500392,7.901080409,52,5,58.94327329,1,94.14930995,4,21.27617421,63.71248108,63.02545136,6.585680742,15.12429907,43885,776246.0962,220515.5718,471863,2,9767,607021,0
100991,Transmission Line,35,North,ABB,111.1513779,39.20375795,5.738590565,-0.088848017,80.83484102,56.16184897,22.20814185,16.70427379,105,2,11.63722332,3,57.00511433,11,20.74740938,25.08548267,78.14394901,19.91435322,88.45667264,71540,295378.3373,328608.3814,583023,42,1901,975283,1
100992,Transformer,25,West,Hitachi,66.07521813,83.22988793,3.855008573,0.047767666,68.51200997,50.71258439,38.16501704,16.23501832,35,2,11.6845273,4,27.91954804,5,35.23397612,49.57550341,0.690282241,66.10847314,13.00315862,74940,862291.3232,338591.7498,168809,40,8985,520229,1
100993,Circuit Breaker,26,East,Hitachi,74.80892882,81.43950341,5.410057701,-0.366702309,74.44352373,,47.27639915,4.623288252,131,5,39.94336653,3,125.3646004,3,42.19435545,92.22871293,117.8385183,14.04535485,41.25430241,49633,732535.6522,171859.9218,668434,10,3583,504642,0
100994,Transmission Line,11,South,ABB,25.02492212,46.65182239,10.79288814,-0.110460573,86.21392747,22.8645446,36.86999395,11.58958294,92,1,45.87862733,2,33.68594279,3,47.2433246,96.42292026,90.31495169,37.8302015,2.085104751,78973,612770.2859,281839.1362,464549,11,6215,325406,1
100995,Substation,38,North,GE,95.91212267,81.11610674,1.799930662,0.229999899,73.11848541,59.7569021,10.08002214,10.92614173,66,5,10.14386806,2,39.27034745,5,10.58665018,74.68566244,119.237539,7.314292243,11.22129203,26068,221666.7457,58018.44134,311453,13,3319,720067,0
100996,Transmission Line,2,Central,GE,77.9679492,45.64855569,12.50318701,-0.026430545,70.39119295,53.98956947,18.87177647,2.410031403,127,0,46.52628179,2,12.85922996,9,25.05312971,48.83134784,14.62952176,9.809482196,26.84993627,39229,209953.1902,214744.246,647854,21,9226,343433,1
100997,Switchgear,7,East,Schneider,118.7653537,73.80378539,2.881021542,0.218441987,51.04977763,96.60457899,58.35715005,11.89965178,18,0,19.5196361,1,70.81102706,6,10.846615,94.6827118,117.1530248,24.61018983,86.14589571,97403,976023.3163,366454.1887,223338,36,6670,145697,0
100998,Transmission Line,18,Central,GE,134.9832448,79.14033166,8.843281478,-0.239300006,57.01030281,42.78241125,36.36719058,0.917541849,174,4,15.65339987,3,45.53039928,5,15.24932011,75.75914209,100.6863098,26.1072915,31.29383475,26190,686178.1408,412313.2184,818194,43,1856,669141,1
100999,Switchgear,27,South,ABB,42.05568759,54.2507675,1.789241524,0.000734687,66.86878955,18.18359406,82.05071355,8.178911459,91,3,24.83228022,0,70.63122761,6,16.80434068,54.69129858,111.6373271,18.77966313,79.75028198,3644,589645.1134,93701.35302,547579,48,7324,683060,1
101000,Switchgear,34,East,ABB,66.32036814,48.56104354,5.119256795,0.016534441,51.98832144,94.98383787,63.73570511,13.36604716,149,3,23.40753731,2,23.26066225,4,49.02037431,59.87586233,32.3437482,23.58824315,55.70468274,18599,587849.926,336089.6579,700277,6,7299,322331,0
101001,Switchgear,27,North,Schneider,91.06672363,70.9278442,3.565324762,0.306729076,52.72906752,21.34653787,10.3042231,19.0679897,26,0,81.53341476,1,34.70939989,10,24.4955733,55.37923088,34.99555562,14.88509168,68.90177346,87668,636052.2166,151978.8884,539932,46,9940,538951,0
101002,Circuit Breaker,17,Central,Schneider,168.0916607,32.64233839,9.953218036,-0.048369782,69.96192029,18.21227752,42.15633918,14.26122469,38,1,52.44211403,4,105.7481836,10,21.1678448,44.34002382,92.61977758,30.29908847,78.7112512,37475,875954.509,218790.04,345157,3,7497,324486,1
101003,Circuit Breaker,24,Central,GE,71.87105137,98.54857509,8.869390938,0.176898291,89.15698436,54.72136328,35.71553454,15.27529497,0,6,73.81103037,0,41.33995115,5,35.63860782,94.62258331,64.08227573,17.33400845,45.97062848,18880,231861.4758,433469.502,788423,4,8635,870462,1
101004,Transmission Line,25,East,GE,15.90671461,33.83895138,4.335005181,-0.083947968,64.70353286,26.21198484,63.50656938,17.90596997,56,1,21.57931946,1,108.1458866,3,49.89123063,50.94674235,81.36400785,7.280459579,17.08894895,99787,53439.59741,93163.83001,219589,19,5476,272790,0
101005,Transformer,7,South,Hitachi,157.1095599,95.08769023,12.85132399,-0.370507194,87.67740856,62.39296067,57.41212549,8.717619318,154,5,41.76195832,4,25.6072175,4,39.59762081,61.37290371,108.8263149,7.112144427,0.136394538,15312,861410.0172,165511.5593,620792,4,8886,754590,1
101006,Transmission Line,6,West,Siemens,113.6010679,99.4806235,14.49765576,-0.077528122,66.96034215,21.4419816,25.30624561,3.189061239,109,3,39.50620672,3,24.18023612,3,29.39333042,54.96638134,93.90190264,63.24986984,51.83245377,5493,871789.0563,360466.6083,110894,8,2660,291049,1
101007,transformer,24,East,ABB,116.8742822,38.63424924,8.536665726,0.022612661,58.34618648,11.27277354,1.628290518,15.35131845,137,1,13.80816392,2,40.3129276,2,17.80711749,96.60956526,8.598100154,19.23898442,39.30694115,32929,395045.3043,89257.32013,225802,24,4175,956451,1
101008,Switchgear,33,North,Schneider,152.3833296,69.15137949,0.875977487,0.366015552,76.4253087,1.954631781,3.454417958,10.01940985,177,4,25.57395547,1,101.011006,9,33.87916648,39.63923259,19.56802746,54.53795705,4.026450197,86002,494436.3482,64710.3953,462246,39,1862,359588,1
101009,Substation,29,South,Hitachi,104.2403547,78.22984545,10.58635438,0.007654502,105.0869013,,50.303806,14.51071001,122,4,1.384536907,2,107.2003945,4,38.96476276,45.67722701,91.60636681,28.55633741,11.284731,57603,69578.85925,266378.6544,203399,26,6192,127938,1
101010,Substation,22,North,ABB,174.8558875,86.2858135,14.91658442,0.122566055,75.27832694,98.23743275,90.10663102,12.98280672,30,3,4.923273988,4,132.9734794,4,41.41201539,45.31861099,49.4287907,6.767015428,3.909330877,59349,935873.3957,311903.3605,852349,34,3581,786076,0
101011,Switchgear,26,West,Schneider,128.2216983,33.3486417,13.90157446,0.143703109,72.16493079,77.1711497,4.98935691,13.47850077,58,2,35.67980987,2,22.33162403,5,41.06926254,91.79191047,103.8235731,6.548619069,19.80611055,65450,238857.9753,245002.6714,776930,20,8693,533236,1
101012,Circuit Breaker,28,North,Hitachi,121.1152702,55.59516659,2.664589116,0.374734008,51.85112942,11.54556367,61.4672193,10.73037296,143,6,81.01567332,3,85.73372497,5,26.1639598,62.74137291,42.34438299,30.61017257,47.64091806,83549,481848.1927,499719.8742,737798,14,8251,880358,1
101013,Substation,21,Central,ABB,58.83431957,45.25793231,4.204207464,-0.33303674,61.07564183,9.92156635,55.81551274,17.45265618,93,3,30.07705723,1,113.2596569,3,43.24486192,47.85006227,16.33569867,22.37203466,59.80918336,54290,517596.0476,150964.2129,710052,31,5237,839717,0
101014,Substation,7,Central,ABB,51.00211144,92.0973637,5.356782419,-0.258156071,52.36274679,87.86048809,75.56573061,12.49638818,39,0,19.1611532,2,46.0520225,3,32.60732778,73.61340494,9.773398769,49.74409019,76.60424578,11235,99767.27356,349772.0415,104245,5,5697,821858,0
101015,Switchgear,17,North,GE,162.5025575,98.04335583,5.265227987,-0.021732151,84.45092357,38.51272426,40.01217592,18.78696561,160,3,23.78082607,2,80.77664373,3,27.04075032,88.54840103,83.8000988,27.45562671,40.5266297,14432,224606.3785,182181.0962,293661,47,7275,881855,1
101016,Substation,20,North,Schneider,49.40140471,75.26350795,5.713152364,0.098774396,54.54402112,29.23743714,30.22095842,15.70522484,26,3,13.07697965,2,68.18828222,7,35.94248908,29.98608189,106.1011847,19.06561905,34.1985442,11744,529837.7263,293616.0156,719531,25,3487,390405,1
101017,Substation,20,East,ABB,193.9458247,73.67600233,10.28197547,0.082658491,60.07531153,50.40186811,6.101351988,0.392834308,158,3,25.57635589,4,91.32653106,9,16.85329436,43.89621006,11.60484203,6.179596003,4.140109997,48058,768095.3305,475847.1052,940805,37,4267,321109,1
101018,Substation,22,East,GE,145.2161169,61.64911598,2.246110299,-0.457672228,50.69133874,,51.18610485,5.209169601,157,2,50.60675182,0,26.98446247,2,15.7697082,28.79062036,17.26861665,106.0786901,69.54712646,10732,743255.0003,226696.7257,978395,48,9970,834611,1
101019,Switchgear,28,East,Hitachi,80.8139201,44.57223761,4.813697942,0.497296972,51.88776502,39.00671809,46.96198575,0.388457191,82,2,45.78443726,3,67.52114786,3,48.36032555,95.87972032,37.4041063,7.761263411,87.47154258,79082,749069.9995,374877.0717,710725,28,1194,594787,0
101020,Circuit Breaker,7,North,Schneider,74.15163262,44.09583985,10.06631833,0.638446995,77.10474051,17.25532168,98.98780666,12.85613174,169,3,74.40459714,1,63.7161337,5,35.78109143,65.70875518,18.96811094,22.43713909,40.6576447,19909,434355.0543,213486.664,253172,18,6830,342029,1
101021,Substation,1,North,GE,77.64783605,59.95102013,0.798664454,-0.103339036,82.62643159,75.08535368,72.72833706,16.07895674,175,2,62.21594818,0,42.95812668,6,20.70750118,51.90603423,92.9665934,13.46059231,98.6455018,97358,225398.0396,291536.1764,651322,4,6440,226287,0
101022,Transformer,32,South,GE,54.38043803,40.01486769,8.895296938,0.05220411,64.83752809,39.58061052,25.98553643,17.17824219,6,8,80.07275696,2,79.41956086,6,38.35768792,75.03893132,69.26706721,36.58313932,80.60608467,59178,566832.5278,2386.713825,912572,23,4011,188506,1
101023,transformer,13,South,Siemens,131.6009259,56.29404675,9.030980251,0.696782988,63.98385425,65.286078,91.68280623,6.737366393,10,3,10.38385614,3,58.81553508,7,10.03072132,98.69563991,66.63535625,18.58430826,63.27930762,25855,175367.2963,192574.1555,198979,27,8340,884897,0
101024,Substation,30,South,ABB,125.6600409,78.12883608,2.6235529,-0.198464048,56.55486756,,47.25737474,5.079706962,17,5,43.98354034,3,40.77161182,7,21.72239309,50.88174384,9.876261155,17.34346227,63.46464498,85837,558791.4892,182682.9524,325610,43,3556,388791,0
101025,Transmission Line,23,East,Schneider,91.2670319,91.84139747,13.35571435,-0.276401464,84.71450031,41.38577908,66.58210658,6.123496191,110,3,,4,22.22266133,7,46.68256147,97.44406312,78.4456667,40.73302522,41.6831113,15814,576566.5487,159163.5378,504431,16,9687,254198,1
101026,Circuit Breaker,19,Central,ABB,51.3643985,68.75248125,9.874446726,-0.486344144,95.51013665,12.40366808,1.652326599,17.23827292,7,3,14.4218888,2,138.4737665,5,37.95077833,63.54934209,109.2424356,20.99863224,91.58260982,76872,204235.9481,442850.3101,362728,27,9681,676100,1
101027,Transmission Line,32,South,ABB,188.9597666,67.68995246,1.688466069,-0.258425552,64.84252307,76.1019827,50.11811502,2.938895719,122,3,26.44011984,2,68.90499806,5,25.97732041,23.73101617,32.15255339,20.87175022,52.78786191,45219,899112.9015,156143.025,773220,38,2269,232483,0
101028,Switchgear,30,East,ABB,53.78088063,43.49459177,6.386361922,-0.230810817,58.47757626,,60.42143094,6.921015831,99,4,50.04563224,2,23.00150968,5,24.74505604,23.13573972,85.45835906,6.348365532,68.50842994,8206,286749.4683,153274.7571,362449,31,3664,855139,0
101029,Substation,29,North,Siemens,82.92509433,86.62883899,14.62095115,-0.026717267,54.61046929,,4.440686469,9.853518001,136,6,45.30775635,4,33.56835192,4,13.05433953,88.45558093,53.72460977,49.85984842,8.278285703,6345,900896.0873,438170.4116,730283,33,5073,444381,1
101030,Transformer,29,South,Hitachi,72.44551618,71.05802641,14.58931565,-0.557863103,52.27191433,,27.84639617,14.50066865,4,3,54.9099001,1,20.77075225,6,28.21576575,56.58773637,16.99200267,34.23768994,63.54704034,13881,817840.0804,430596.989,721447,25,9574,575842,0
